0,average,uniform,22.639984375,9.797404556274413
0,average,uniform,7.39755419921875,3.027533100128174
0,average,uniform,4.93454541015625,3.577365951538086
0,average,uniform,4.10185546875,3.301148338317871
0,average,uniform,3.55050439453125,5.460205295562744
0,average,uniform,4.006854248046875,2.557385364532471
0,average,uniform,3.672707275390625,4.1392238998413085
0,average,uniform,2.681292236328125,2.190212490081787
0,average,uniform,1.76900439453125,1.762174514770508
0,average,uniform,2.18372900390625,1.7632883377075195
0,average,uniform,2.2750048828125,2.0882241249084474
0,average,uniform,1.886854248046875,2.769631694793701
0,average,uniform,2.695243896484375,1.6464459075927735
0,average,uniform,1.9380927734375,3.071343120574951
0,average,uniform,1.9181151123046876,1.67210205078125
0,average,uniform,2.30491943359375,2.8573369483947753
0,average,uniform,1.730925048828125,2.9173187713623046
0,average,uniform,1.49279443359375,2.7251849060058593
0,average,uniform,1.815491455078125,1.5500419960021972
0,average,uniform,1.9922220458984374,4.963299667358398
0,average,uniform,1.8750679931640626,2.353729072570801
0,average,uniform,1.9549307861328125,1.7024368286132812
0,average,uniform,1.7976353759765624,1.376601821899414
0,average,uniform,1.4674296875,1.928100456237793
0,average,uniform,1.54000537109375,2.1392464561462403
0,average,uniform,1.4792000732421875,3.121475971221924
0,average,uniform,1.520148681640625,1.1317885627746582
0,average,uniform,1.59675732421875,1.9547637329101561
0,average,uniform,1.7259345703125,2.585546173095703
0,average,uniform,1.0031204833984375,2.3485202407836914
0,average,uniform,1.309865234375,1.7047420120239258
0,average,uniform,2.0095946044921873,2.6474992084503173
0,average,uniform,1.518322021484375,1.9059225883483886
0,average,uniform,1.9051201171875,1.6528284759521485
0,average,uniform,1.6307186279296875,1.564770938873291
0,average,uniform,2.073297119140625,1.7250468864440918
0,average,uniform,1.26791162109375,1.3376901397705079
0,average,uniform,1.3499976806640626,1.3247888107299806
0,average,uniform,1.835305419921875,2.0348330574035645
0,average,uniform,1.404466796875,1.6306776542663575
0,average,uniform,1.088426025390625,1.807238670349121
0,average,uniform,1.282683349609375,1.4634169120788574
0,average,uniform,1.0549993896484375,2.823287292480469
0,average,uniform,1.565202392578125,1.884617576599121
0,average,uniform,1.415418701171875,3.984624179840088
0,average,uniform,1.68935595703125,1.790921142578125
